Starch Flow,Amina Flow,% Iron Feed,% Silica Feed,Ore Pulp Flow,Ore Pulp pH,Ore Pulp Density,Flotation Column 01 Air Flow,Flotation Column 02 Air Flow,Flotation Column 03 Air Flow,Flotation Column 04 Air Flow,Flotation Column 05 Air Flow,Flotation Column 06 Air Flow,Flotation Column 07 Air Flow,Flotation Column 01 Level,Flotation Column 02 Level,Flotation Column 03 Level,Flotation Column 04 Level,Flotation Column 05 Level,Flotation Column 06 Level,Flotation Column 07 Level,% Iron Concentrate,% Silica Concentrate
3549.61,584.595,54.95,17.4,400.313,10.211,1.77,247.632,250.884,252.334,295.096,306.4,250.4,247.5,558.445,546.246,538.362,531.798,545.606,568.012,545.906,65.76377552,2.65
3546.68,591.919,54.95,17.4,398.848,10.2116,1.77,247.808,247.368,250.884,295.096,306.4,250.181,248.95,551.638,558.48,543.542,548.282,543.184,545.724,533.326,65.33168357,2.65
3473.73,590.088,54.95,17.4,398.789,10.2122,1.77,248.071,247.852,248.687,295.096,306.4,250.313,250.137,558.545,558.704,550.34,556.402,549.24,543.484,532.004,64.42241858,2.65
3393.26,589.478,54.95,17.4,398.086,10.2128,1.77,248.071,250.708,248.95,295.096,306.4,250.62,248.95,555.342,554.964,557.896,547.808,552.764,553.452,533.66,65.78635102,2.65
3366.21,592.651,54.95,17.4,397.207,10.2134,1.77,247.983,251.982,248.774,295.096,306.4,250.488,249.741,551.938,551.114,571.17,547.184,550.342,560.62,545.026,65.46140535,2.65
3354.59,597.534,54.95,17.4,398.203,10.214,1.77,247.939,253.828,248.511,295.096,306.4,250.4,250.137,555.842,552.246,570.196,556.328,549.788,558.156,564.118,66.21150593,2.65
3359.67,594.727,54.95,17.4,396.973,10.2146,1.77,247.896,252.07,249.478,295.096,306.4,250.444,248.687,555.142,548.85,562.21,557.424,557.39,545.384,563.01,65.58329019,2.65
3367.19,591.675,54.95,17.4,392.637,10.2151,1.77,247.808,252.158,251.104,295.096,306.4,250.62,248.906,556.843,548.622,552.066,560.624,549.018,525.558,548.778,66.17731689,2.65
3375.1,597.046,54.95,17.4,397.91,10.2157,1.77,247.983,251.719,251.191,295.096,306.4,250.4,251.147,558.845,551.224,533.51,546.64,541.088,551.324,554.186,64.68863416,2.65
3404.98,597.534,54.95,17.4,402.422,10.2163,1.77,247.939,248.159,251.104,295.096,306.4,250.444,250.84,546.533,559.04,525.31,546.484,550.234,598.812,582.212,66.34391458,2.65
3434.08,594.971,54.95,17.4,398.613,10.2169,1.77,248.071,249.478,251.455,295.096,306.4,250.796,249.785,546.733,561.876,531.244,562.498,553.54,592.876,575.042,67.95871088,2.65
3435.94,590.088,54.95,17.4,399.668,10.2175,1.77,248.071,254.18,250.708,295.096,306.4,250.752,251.323,547.034,555.532,531.352,547.964,560.148,548.3,533.438,65.79404173,2.65
3431.64,592.651,54.95,17.4,405.469,10.2181,1.77,248.071,251.147,249.39,295.096,306.4,250.488,248.291,547.034,551.11,532,540.23,570.06,534.86,519.2,66.52097156,2.65
3439.55,591.919,54.95,17.4,401.367,10.2187,1.77,247.896,251.938,249.214,295.096,306.4,250.488,249.258,545.432,550.43,533.292,543.358,566.976,553.452,539.508,66.7675119,2.65
3467.68,591.797,54.95,17.4,397.324,10.2193,1.77,248.071,253.037,248.687,295.096,306.4,249.961,251.675,538.025,550.998,541.274,554.142,559.926,595.228,581.002,66.24774693,2.65
3481.45,600.83,54.95,17.4,402.012,10.2199,1.77,248.643,253.433,248.643,295.096,306.4,249.258,251.279,538.525,549.076,553.364,557.812,555.63,595.228,576.806,66.13514198,2.65
3461.04,611.694,54.95,17.4,403.711,10.2204,1.77,248.774,253.257,249.258,295.096,306.4,249.478,249.038,548.936,548.508,560.056,537.89,549.792,554.572,542.158,64.33605165,2.65
3439.55,603.638,54.95,17.4,402.598,10.221,1.77,249.17,248.555,248.862,295.096,306.4,250.049,249.126,540.127,553.944,566.526,529.062,545.824,556.588,547.232,65.07798347,2.65
3433.89,597.778,54.95,17.4,401.309,10.2216,1.77,249.961,244.819,249.39,295.096,306.4,250.532,250.181,539.927,549.982,568.36,539.222,542.848,576.3,566.986,67.43633872,2.65
3470.41,603.271,54.95,17.4,402.715,10.2222,1.77,251.411,244.248,251.455,295.096,306.4,250.181,251.411,552.639,551.908,561.886,544.926,532.934,545.608,550.104,66.09800302,2.65
3495.31,598.999,54.95,17.4,402.832,10.2228,1.77,251.807,245.039,251.587,295.096,306.4,250.137,248.862,555.542,554.742,557.246,555.784,532.606,520.854,513.356,66.10475952,2.65
3483.3,597.534,54.95,17.4,400.195,10.223,1.77,252.158,250.488,251.06,295.096,306.4,250.269,250.884,559.846,558.932,552.5,552.188,532.718,546.844,507.288,67.83295564,2.65
3465.04,599.487,54.95,17.4,403.359,10.2227,1.77,252.686,248.994,249.829,295.096,306.4,250.269,250.664,558.044,555.758,548.612,553.048,540.54,559.724,516.334,64.18395894,2.65
3439.65,602.905,54.95,17.4,398.555,10.2223,1.77,252.598,251.631,249.17,295.096,306.4,250.269,248.379,557.744,547.716,543.54,549.844,545.054,570.028,544.144,66.94569157,2.65
3412.89,598.511,54.95,17.4,398.203,10.2219,1.77,252.378,254.751,249.082,295.096,306.4,250.269,251.631,553.54,547.944,544.082,550.464,561.906,595.34,571.622,66.54503213,2.65
3362.6,592.773,54.95,17.4,401.25,10.2216,1.77,252.598,252.466,248.95,295.096,306.4,250.181,252.026,553.44,550.208,552.176,543.044,569.838,605.532,600.866,63.95037031,2.65
3322.07,603.516,54.95,17.4,402.715,10.2212,1.77,253.213,251.279,248.774,295.096,306.4,250.137,249.17,548.135,548.17,549.908,537.578,555.296,606.54,611.682,65.26235771,2.65
3335.25,610.352,54.95,17.4,403.77,10.2209,1.77,253.257,248.115,249.038,295.096,306.4,250.269,247.939,547.134,550.21,546.348,551.798,551.77,590.076,589.278,66.31917757,2.65
3384.21,599.365,54.95,17.4,401.543,10.2205,1.77,253.037,247.544,250.093,295.096,306.4,250.269,248.599,540.627,544.882,542.142,569.61,554.414,550.204,534.1,65.19285164,2.65
3387.89,594.849,54.95,17.4,404.648,10.2202,1.77,252.729,253.257,250.488,295.096,306.4,250.444,250.972,546.533,542.84,550.562,551.248,552.102,543.708,519.642,65.13077466,2.65
3373.44,598.267,54.95,17.4,406.641,10.2198,1.77,252.642,254.487,250.488,295.096,306.4,250.356,250.972,555.542,546.92,556.064,524.764,540.866,567.228,544.694,66.50043776,2.65
3367.97,599.731,54.95,17.4,402.129,10.2195,1.77,253.081,251.719,250.84,295.096,306.4,250.005,249.521,550.837,553.832,553.688,520.546,533.926,582.236,565.662,65.70664269,2.65
3360.16,597.534,54.95,17.4,401.133,10.2191,1.77,253.169,247.192,251.191,295.096,306.4,250.181,252.861,550.537,557.118,553.688,536.168,528.306,551.66,535.754,66.08433589,2.65
3352.34,595.337,54.95,17.4,401.426,10.2188,1.77,252.993,246.401,250.84,295.096,306.4,249.961,250.664,548.936,553.152,556.816,545.936,523.46,521.08,502.21,65.7329314,2.65
3353.91,596.436,54.95,17.4,403.477,10.2184,1.77,252.773,249.434,250.884,295.096,306.4,250.005,249.082,546.133,555.53,561.13,553.438,529.192,521.974,500.224,66.02841902,2.65
3373.44,605.713,54.95,17.4,399.727,10.2181,1.77,252.334,250.532,250.972,295.096,306.4,250.181,250.576,547.534,559.382,558.866,543.67,545.938,554.908,519.31,66.19722059,2.65
3366.8,604.614,54.95,17.4,395.918,10.2177,1.77,252.993,250.884,250.181,295.096,306.4,250.049,248.687,547.534,555.416,558.004,541.328,546.598,582.796,541.824,68.10314957,2.65
3333.98,598.389,54.95,17.4,399.023,10.2174,1.77,253.257,250.093,249.39,295.096,306.4,250.049,249.873,549.236,551.112,562.214,562.108,537.894,583.692,578.022,66.29926166,2.65
3309.77,600.586,54.95,17.4,400.781,10.217,1.77,252.466,250.488,249.39,295.096,306.4,250.049,250.269,558.545,552.81,557.36,567.97,544.17,588.06,602.52,65.19388588,2.65
3269.53,602.539,54.95,17.4,400.547,10.2167,1.77,251.851,250.576,249.038,295.096,306.4,250.049,251.851,553.94,551.45,552.612,559.374,542.186,589.18,593.912,66.27597932,2.65
3269.92,602.295,54.95,17.4,400.898,10.2163,1.77,250.928,251.323,248.774,295.096,306.4,250.225,252.466,552.839,547.598,548.942,543.98,539.434,557.704,556.724,66.1539193,2.65
3291.02,596.069,54.95,17.4,400.781,10.2159,1.77,250.664,253.564,249.258,295.096,306.4,250.4,249.741,555.542,546.24,548.076,541.794,541.97,518.054,519.206,69.20068006,2.65
3304.69,597.29,54.95,17.4,400.313,10.2156,1.77,250.093,253.696,249.302,295.096,306.4,250.093,249.697,549.736,552.132,542.462,551.952,547.914,560.732,533.218,64.47313258,2.65
3281.64,603.638,54.95,17.4,399.199,10.2152,1.77,249.829,251.016,249.17,295.096,306.4,249.829,250.269,556.743,556.098,545.052,568.67,551,610.128,565.992,66.58661666,2.65
3269.14,600.121,54.95,17.4,396.303,10.2149,1.77,249.745,250.645,249.254,295.096,306.4,249.915,249.672,559.665,552.085,543.021,569.77,552.408,595.56,558.879,66.15461151,2.65
3311.72,593.567,54.95,17.4,396.768,10.2145,1.77,249.379,250.367,250.543,295.096,306.4,250.129,247.555,556.068,548.99,544.14,562.789,557.033,546.536,524.142,67.42435546,2.65
3355.86,594.757,54.95,17.4,393.091,10.2142,1.77,248.95,249.368,252.455,295.096,306.4,250.269,249.642,554.916,550.916,538.551,561.346,558.934,552.836,537.553,64.87430705,2.65
3389.06,591.095,54.95,17.4,397.632,10.2138,1.77,248.95,246.116,251.411,295.096,306.4,250.269,252.631,561.298,554.144,534.127,548.239,558.713,602.959,580.477,64.66339695,2.65
3398.05,594.299,54.95,17.4,401.733,10.2135,1.77,248.873,247.357,250.115,295.096,306.4,250.269,249.565,554.016,554.087,540.444,547.773,552.595,625.754,602.323,66.24630182,2.65
3371.88,597.656,54.95,17.4,397.075,10.2131,1.77,248.961,248.071,249.675,295.096,306.4,250.269,248.928,547.935,562.413,557.896,545.197,552.073,583.972,568.695,66.73161444,2.65
3375.39,600.281,54.95,17.4,397.471,10.2125,1.77,249.159,248.84,249.39,295.096,306.4,250.269,250.236,550.712,551.966,562.646,548.456,541.636,543.596,528.335,66.33428556,2.65
3378.91,594.818,54.95,17.4,399.39,10.2113,1.77,248.423,249.807,249.313,295.096,306.4,250.192,249.335,555.417,550.461,558.625,540.584,526.602,546.424,522.126,66.52671215,2.65
3389.84,592.682,54.95,17.4,399.99,10.2101,1.77,248.236,248.95,249.247,295.096,306.4,249.818,250.972,557.594,552.725,565.959,542.457,541.5,570.644,535.535,65.84872151,2.65
3409.38,593.872,54.95,17.4,395.391,10.2089,1.77,248.796,249.642,249.39,295.096,306.4,249.313,250.994,549.511,543.663,574.029,560.661,550.533,568.88,549.028,66.89723561,2.65
3414.06,596.222,54.95,17.4,396.27,10.2078,1.76988,248.665,249.62,249.236,295.096,306.4,249.324,248.928,552.064,536.756,564.343,564.411,551.499,545.357,547.975,66.02266038,2.65
3412.5,598.663,54.95,17.4,398.188,10.2066,1.76953,248.873,248.5,249.104,295.096,306.4,249.686,249.851,546.533,543.95,557.623,558.651,553.313,525.33,544.804,65.39014122,2.65
3420.31,595.947,54.95,17.4,398.862,10.2054,1.76919,248.961,250.543,249.39,295.096,306.4,249.829,248.544,544.606,544.12,548.423,545.859,548.962,544.149,550.682,67.3612323,2.65
3452.73,597.107,54.95,17.4,406.055,10.2042,1.76884,248.928,248.676,249.543,295.096,306.4,249.906,249.752,539.451,544.345,542.76,542.46,557.418,593.016,577.469,65.03146392,2.65
3493.36,599.304,54.95,17.4,409.351,10.203,1.7685,248.225,246.841,250.367,295.096,306.4,250.049,249.225,540.377,547.431,528.247,556.539,559.648,609.06,597.802,64.2910951,2.65
3515.63,599.518,54.95,17.4,405.63,10.2019,1.76816,248.357,249.027,251.367,295.096,306.4,250.126,250.433,550.162,552.3,529.3,554.276,561.026,576.552,558.488,65.49841619,2.65
3489.84,594.513,54.95,17.4,403.052,10.2007,1.76781,248.302,250.796,251.29,295.096,306.4,250.192,252.081,556.268,557.286,532.131,541.7,560.941,557.232,536.805,65.75552699,2.65
3433.2,604.919,54.95,17.4,406.787,10.1995,1.76747,248.5,250.818,251.301,295.096,306.4,250.049,249.126,558.195,561.054,537.201,546.682,559.593,584.224,553.03,65.82817006,2.65
3399.22,603.882,54.95,17.4,406.216,10.1983,1.76712,248.533,255.256,251.202,295.096,306.4,250.049,251.268,548.085,558.48,546.482,547.969,552.43,597.972,564.947,65.59332799,2.65
3386.33,597.534,54.95,17.4,408.691,10.1972,1.76678,249.39,255.542,250.488,295.096,306.4,250.049,253.125,530.518,558.48,564.37,555.08,552.43,576.86,548.45,66.26775917,2.65
3367.97,598.602,54.95,17.4,404.692,10.196,1.76643,249.236,251.005,249.95,295.096,306.4,250.049,251.125,533.32,558.28,563.992,555.899,553.203,559.22,534.93,65.55322836,2.65
3371.48,599.945,54.95,17.4,395.317,10.1948,1.76609,248.95,244.578,249.027,295.096,306.4,250.049,249.027,540.277,556.125,566.31,548.943,552.711,537.436,510.594,65.02387439,2.65
3420.31,595.764,54.95,17.4,396.313,10.1936,1.76574,248.95,248.214,249.247,295.096,306.4,250.049,250.95,547.384,545.873,571.92,534.978,548.745,574.088,530.955,67.29052248,2.65
3440.23,593.628,54.95,17.4,403.447,10.1924,1.7654,248.643,249.686,249.236,295.096,306.4,250.126,248.796,551.563,536.36,567.387,541.563,546.294,610.771,576.53,65.71827375,2.65
3457.42,599.976,54.95,17.4,403.55,10.1913,1.76505,248.225,251.532,249.104,295.096,306.4,250.192,249.664,549.011,543.016,558.97,541.097,540.564,598.09,574.463,66.98542776,2.65
3475,602.966,54.95,17.4,405.205,10.1901,1.76471,248.434,250.082,249.236,295.096,306.4,250.126,250.038,554.891,542.956,555.193,538.615,535.91,545.164,523.065,66.06621844,2.65
3476.17,601.898,54.95,17.4,400.884,10.1889,1.76436,248.676,250.291,248.95,295.096,306.4,250.269,249.214,555.016,545.25,544.971,561.151,539.186,539.508,505.991,66.37757781,2.65
3467.97,590.24,54.95,17.4,404.063,10.1877,1.76402,249.313,248.676,250.104,295.096,306.4,250.576,253.861,552.814,559.583,536.935,565.974,549.32,561.964,526.791,67.4338766,2.65
3442.19,598.267,54.95,17.4,403.257,10.1865,1.76367,249.247,248.851,251.785,295.096,306.4,250.994,253.696,550.537,571.019,532.702,555.544,557.033,574.648,554.542,64.03724067,2.65
3420.31,608.612,54.95,17.4,403.872,10.1854,1.76333,248.851,247.852,250.543,295.096,306.4,250.631,251.51,547.734,560.428,537.285,551.583,552.763,566.5,567.427,67.01832674,2.65
3441.41,601.257,54.95,17.4,401.821,10.1842,1.76298,247.928,250.774,249.829,295.096,306.4,250.565,247.819,542.529,549.866,543.323,550.448,547.642,561.488,579.323,65.95699715,2.65
3471.48,601.685,54.95,17.4,400.693,10.183,1.76264,248.379,257.047,249.752,295.096,306.4,250.323,248.071,542.529,548.844,538.767,537.773,552.354,555.02,583.873,66.76432816,2.65
3483.98,607.025,54.95,17.4,403.74,10.1818,1.76229,248.719,254.85,249.686,295.096,306.4,249.686,251.774,544.982,541.284,546.351,550.723,548.745,542.056,572.891,65.44333332,2.65
3466.02,590.973,54.95,17.4,406.538,10.1807,1.76195,248.599,248.159,249.906,295.096,306.4,249.829,251.115,547.084,543.496,547.049,558.791,546.294,530.324,549.14,65.90017655,2.65
3436.72,591.309,54.95,17.4,400.898,10.1795,1.7616,249.093,249.576,250.049,295.096,306.4,250.06,247.665,551.113,549.271,547.184,527.714,543.263,542.252,532.612,65.73860992,2.65
3405.86,604.37,54.95,17.4,399.185,10.1784,1.76126,248.719,249.148,250.049,295.096,306.4,250.181,250.181,566.703,547.939,561.539,528.573,542.657,580.808,542.32,64.79058788,2.65
3398.83,597.534,54.95,17.4,398.174,10.1776,1.76091,248.522,247.203,249.895,295.096,306.4,249.609,250.928,568.68,544.031,553.256,546.214,542.41,600.604,558.792,65.82831346,2.65
3403.13,604.401,54.95,17.4,394.263,10.1768,1.76057,248.95,251.027,249.609,295.096,306.4,249.84,248.533,566.378,547.91,550.286,561.876,541.224,567.924,535.644,67.70053166,2.65
3425.87,599.854,54.95,17.4,396.973,10.176,1.76022,248.95,252.565,249.532,295.096,306.4,250.269,250.389,549.361,554.227,552.743,566.624,539.107,518.05,497.435,67.16355579,2.65
3487.6,594.879,54.95,17.4,395.83,10.1751,1.76,249.104,250.642,249.39,295.096,306.4,250.192,250.247,538.15,562.495,549.503,548.947,555.878,538.438,504.939,67.29498787,2.65
3543.95,596.405,54.95,17.4,399.961,10.1743,1.76,249.313,247.368,249.543,295.096,306.4,250.126,247.61,526.163,560.515,551.582,548.808,566.096,598.844,554.433,65.66689933,2.65
3556.64,596.558,54.95,17.4,398.438,10.1735,1.76,249.093,251.213,249.675,295.096,306.4,250.192,250.532,528.991,561.254,551.636,569.452,561.607,637.182,586.297,65.7168118,2.65
3543.65,595.093,54.95,17.4,399.023,10.1727,1.76,248.804,250.854,249.39,295.096,306.4,250.122,250.342,551.204,552.623,554.48,565.1,561.433,614.2,569.227,65.45041481,2.65
3519.53,604.858,54.95,17.4,400.195,10.1718,1.76,248.511,250.708,249.39,295.096,306.4,250.269,246.533,558.545,554.51,557.36,552.34,561.8,581.34,537.96,63.83655289,2.65
3522.27,601.013,54.95,17.4,398.701,10.171,1.76,248.577,251.499,249.653,295.096,306.4,250.269,248.181,556.143,549.413,553.313,540.271,558.989,577.644,539.121,65.65198512,2.65
3523.93,593.689,54.95,17.4,394.16,10.1702,1.76,248.599,253.147,250.532,295.096,306.4,250.269,250.972,549.937,539.218,547.269,525.001,556.726,583.132,557.223,65.14580614,2.65
3516.89,594.055,54.95,17.4,392.402,10.1694,1.76,248.621,251.038,251.213,295.096,306.4,250.137,249.038,553.49,544.881,554.552,555.782,566.255,605.98,582.712,66.76501065,2.65
3512.89,590.332,54.95,17.4,395.801,10.1685,1.76,249.324,248.247,251.499,295.096,306.4,249.763,250.334,561.898,548.34,550.127,554.021,562.787,565.996,548.945,66.8228419,2.65
3494.14,600.22,54.95,17.4,397.617,10.1677,1.76,249.434,249.456,251.741,295.096,306.4,249.873,249.895,553.34,547.999,540.579,544.686,556.4,534.636,526.6,66.32977638,2.65
3454.39,595.886,54.95,17.4,393.604,10.1669,1.76,250.444,248.379,250.862,295.096,306.4,250.422,249.038,549.486,549.809,536.263,544.923,551.942,573.615,541.718,65.00119346,2.65
3437.3,588.867,54.95,17.4,397.646,10.1661,1.76,251.104,252.158,249.302,295.096,306.4,250.269,251.257,543.28,549.071,543.921,557.224,547.095,621.275,581.604,65.29932205,2.65
3463.96,593.628,54.95,17.4,400.078,10.1652,1.76,250.752,250.664,249.28,295.096,306.4,250.269,251.653,535.573,548.28,549.047,560.704,548.965,588.396,567.479,67.23486048,2.65
3490.72,599.487,54.95,17.4,399.873,10.1644,1.76,251.235,249.983,248.511,295.096,306.4,250.137,249.038,544.181,550.149,546.675,546.48,551.44,541.748,521.519,66.21763108,2.65
3509.77,601.013,54.95,17.4,397.646,10.1636,1.76,251.06,250.159,248.774,295.096,306.4,249.961,251.763,557.644,552.812,549.314,537.693,548.8,555.02,531.232,66.90020518,2.65
3498.14,601.685,54.95,17.4,397.91,10.1628,1.76,251.433,252.312,249.258,295.096,306.4,250.137,248.796,555.092,546.132,551.636,526.094,544.064,579.884,556.996,65.44726476,2.65
3462.89,604.98,54.95,17.4,401.777,10.162,1.76,251.653,253.828,249.675,295.096,306.4,249.961,250.159,555.392,540.978,545.864,548.277,534.15,599.036,583.76,66.85900519,2.65
3439.55,606.323,54.95,17.4,397.91,10.1611,1.76,252.07,249.236,251.565,295.096,306.4,250.137,249.126,558.395,545.28,537.559,553.201,535.583,560.452,545.359,65.56930882,2.65
3451.56,603.821,54.95,17.4,397.09,10.1603,1.76,252.422,247.72,251.96,295.096,306.4,249.829,249.697,553.54,546.81,545.004,557.615,547.641,536.316,513.627,65.40931462,2.65
3474.32,599.609,54.95,17.4,402.393,10.1595,1.76,251.807,247.742,251.873,295.096,306.4,249.961,251.411,539.276,544.09,547.755,560.855,557.112,561.236,531.78,66.16469996,2.65
3499.22,596.924,54.95,17.4,400.137,10.1587,1.76,252.004,249.368,251.499,295.096,306.4,250.269,248.95,533.971,551.058,554.876,566.52,552.818,602.956,559.038,65.17065118,2.65
3515.43,593.384,54.95,17.4,396.475,10.1578,1.76,252.4,250.708,250.137,295.096,306.4,250.137,249.543,545.933,558.25,552.446,560.623,555.132,593.1,557.605,64.74464457,2.65
3500.29,595.459,54.95,17.4,396.211,10.157,1.76,252.246,247.786,249.763,295.096,306.4,249.895,251.389,554.891,560.121,554.93,533.981,550.78,555.356,531.564,67.25432789,2.65
3493.16,597.778,54.95,17.4,399.727,10.1562,1.76,252.246,246.467,249.609,295.096,306.4,250.115,251.411,554.691,555.249,552.173,528.398,553.704,589.071,569.468,66.58777388,2.65
3512.01,598.267,54.95,17.4,399.58,10.1554,1.76,252.18,249.543,249.543,295.096,306.4,250.269,249.082,553.84,554.852,556.867,547.033,557.942,619.819,598.106,65.42124353,2.65
3525.49,597.839,54.95,17.4,399.316,10.1546,1.76,252.158,247.17,249.456,295.096,306.4,250.334,249.983,548.635,543.579,550.181,554.568,530.62,560.169,547.231,65.87272838,2.65
3529.3,608.215,54.95,17.4,401.66,10.1542,1.76,252.532,249.763,249.478,295.096,306.4,250.488,250.313,546.183,542.67,538.584,578.594,534.146,527.405,519.478,67.02487577,2.65
3532.03,597.534,54.95,17.4,411.914,10.1537,1.76,252.686,251.147,249.17,295.096,306.4,250.488,247.852,553.54,541.48,521.21,590.62,544.17,538.78,521.41,65.38107546,2.65
3529.59,597.351,54.95,17.4,406.641,10.1532,1.76,252.817,250.95,249.236,295.096,306.4,250.291,248.115,551.438,543.859,526.55,578.434,545.163,549.868,523.066,63.47503131,2.65
3512.21,599.121,54.95,17.4,396.973,10.1528,1.7601,252.993,249.236,249.851,295.096,306.4,250.027,250.115,549.836,547.031,541.437,545.077,550.288,585.316,535.537,68.1572739,2.65
3506.54,601.868,54.95,17.4,402.51,10.1523,1.76045,252.883,249.478,251.323,295.096,306.4,250.356,251.763,556.793,540.631,548.072,533.239,545.275,611.863,569.192,64.42104198,2.65
3506.45,597.778,54.95,17.4,401.953,10.1518,1.76079,253.147,255.806,252.378,295.096,306.4,250.049,248.269,552.339,545.616,547.589,537.343,516.637,609.403,594.239,65.43405525,2.65
3489.55,602.295,54.95,17.4,401.982,10.1513,1.76114,252.62,251.367,252.488,295.096,306.4,250.049,249.785,543.781,550.995,544.083,547.774,514.265,569.188,566.211,63.69809202,2.65
3430.76,601.929,54.95,17.4,397.441,10.1509,1.76148,252.664,246.555,251.367,295.096,306.4,250.049,250.73,542.129,528.509,550.88,540.273,517.235,547.348,539.509,63.68997801,2.65
3366.99,593.079,54.95,17.4,399.873,10.1504,1.76182,252.993,246.226,249.697,295.096,306.4,250.115,248.643,554.291,540.179,554.765,534.496,511.289,571.26,554.795,66.21754372,2.65
3359.38,589.294,54.95,17.4,404.326,10.1499,1.76217,252.686,247.786,249.258,295.096,306.4,250.137,250.444,560.647,547.432,564.964,545.626,499.78,581.396,558.658,64.57883191,2.65
3390.82,593.811,54.95,17.4,403.975,10.1495,1.76251,252.554,249.653,248.818,295.096,306.4,249.961,247.676,551.288,540.577,566.962,542.108,514.541,534.465,508.995,66.52308271,2.65
3465.63,598.633,54.95,17.4,405.205,10.149,1.76286,252.378,246.467,248.708,295.096,306.4,250.269,249.302,540.127,551.79,564.478,550.744,541.033,526.901,495.034,65.73087343,2.65
3496.09,596.558,54.95,17.4,405.586,10.1485,1.7632,252.554,246.621,248.972,295.096,306.4,250.269,249.192,535.573,555.871,558.001,557.345,520.768,552.164,516.002,65.72392912,2.65
3519.34,598.633,54.95,17.4,403.916,10.1481,1.76355,252.246,251.323,249.236,295.096,306.4,250.269,250.422,538.325,545.391,551.258,561.873,533.819,568.348,526.596,66.50530421,2.65
3585.74,601.257,54.95,17.4,404.18,10.1476,1.76389,251.851,252.642,250.994,295.096,306.4,250.334,249.17,543.68,553.946,554.717,553.4,543.013,567.452,538.297,66.54191629,2.65
3631.64,592.529,54.95,17.4,402.773,10.1471,1.76423,250.664,252.905,251.279,295.096,306.4,250.291,251.938,554.241,561.021,546.999,546.37,531.334,570.028,565.994,67.24929437,2.65
3626.46,593.811,54.95,17.4,404.678,10.1466,1.76458,249.983,250.378,251.587,295.096,306.4,249.961,249.28,552.639,555.473,546.833,544.296,546.703,577.084,590.546,64.50741159,2.65
3600.59,591.919,54.95,17.4,398.525,10.1462,1.76492,249.895,248.928,251.653,295.096,306.4,250.269,251.411,554.441,546.13,537.609,554.334,549.958,571.428,586.682,65.14368101,2.65
3575.59,595.398,54.95,17.4,398.086,10.1457,1.76527,249.851,250.994,251.147,295.096,306.4,250.466,249.192,559.646,547.317,531.565,568.556,561.854,523.041,531.618,66.56276526,2.65
3552.73,588.013,54.95,17.4,388.418,10.1452,1.76561,249.324,250.159,249.478,295.096,306.4,250.796,251.96,555.342,557.002,537.174,550.544,567.858,523.877,522.131,66.65674429,2.65
3559.18,567.078,54.95,17.4,393.721,10.1448,1.76596,248.906,249.434,249.368,295.096,306.4,250.422,249.653,566.553,562.217,542.139,531.445,556.344,593.775,565.111,65.35325613,2.65
3574.22,568.42,54.95,17.4,397.295,10.1443,1.7663,248.555,253.389,249.829,295.096,306.4,250.466,250.95,561.748,560.175,550.826,541.483,571.817,617.187,587.182,64.65746086,2.65
3588.87,564.575,54.95,17.4,394.629,10.1438,1.76664,249.17,254.004,249.829,295.096,306.4,250.928,248.95,550.537,544.32,548.18,561.72,565.65,585.82,553.96,65.89288741,2.65
3631.25,569.885,54.95,17.4,395.508,10.1433,1.76699,249.104,251.631,249.697,295.096,306.4,251.191,249.346,550.387,543.81,545.753,560.079,566.313,570.7,543.7,62.8932384,2.65
3633.4,578.247,54.95,17.4,400.459,10.1429,1.76733,249.016,246.489,249.456,295.096,306.4,251.742,251.323,550.183,543.979,545.595,550.976,570.833,547.684,530.02,64.21129026,2.65
3577.34,572.51,54.95,17.4,404.381,10.1424,1.76768,248.919,246.722,249.484,295.096,306.4,251.526,251.964,550.671,551.196,562.137,544.584,571.633,588.14,569.254,67.0118866,2.65
3534.38,577.545,54.95,17.4,398.145,10.1419,1.76802,248.291,247.192,249.28,295.096,306.4,251.31,249.005,550.037,558.902,570.302,553.513,556.29,606.96,592.867,64.59885095,2.65
3524.61,566.864,54.95,17.4,401.221,10.1415,1.76836,248.456,253.07,249.939,295.096,306.4,251.257,252.301,550.787,552.105,568.148,532.912,550.92,563,544.862,67.93091775,2.65
3531.45,571.747,54.95,17.4,400.781,10.1408,1.76871,248.84,251.477,250.983,295.096,306.4,251.532,248.291,560.046,553.805,568.682,528.713,537.84,536.82,537.828,66.00410724,2.65
3539.26,572.662,54.95,17.4,394.116,10.1393,1.76905,248.73,251.971,251.202,295.096,306.4,249.994,250.873,552.164,554.938,557.622,547.755,547.068,564.4,553.823,66.15724809,2.65
3535.74,573.273,54.95,17.4,391.406,10.1379,1.7694,249.39,249.664,251.312,295.096,306.4,246.973,253.564,546.533,556.635,549.53,557.815,551.61,555.297,542.79,68.58542736,2.65
3538.28,564.423,54.95,17.4,398.73,10.1365,1.76974,249.335,253.729,250.983,295.096,306.4,249.39,249.664,545.908,561.878,547.778,545.12,563.313,523.093,515.205,66.78783968,2.65
2478.71,579.529,54.95,17.4,406.348,10.1351,1.76991,248.895,255.817,249.994,295.096,306.4,247.357,248.401,544.656,555.647,535.77,541.703,556.705,563.28,541.688,65.57025416,2.65
